txId,Degree,InDegree,outDgree,Between,PageRank,class
232412807,2,1,1,0.0,7.4424584573067215e-06,unknown
80044762,2,1,1,0.0,7.4424584573067215e-06,unknown
5197391,2,1,1,0.0,1.7944213926749339e-06,2
106306280,2,1,1,0.0,3.343260095862983e-06,unknown
230411659,2,1,1,0.0,4.428629072071482e-06,unknown
76864781,2,1,1,0.0,4.615111304151239e-06,unknown
37001822,2,1,1,0.0,2.5655121234293693e-06,unknown
86977694,2,1,1,0.0,3.885944583967232e-06,unknown
230540192,3,1,2,0.0,3.213583040635899e-06,unknown
230516994,3,1,2,0.0,3.213583040635899e-06,unknown
54735213,2,1,1,0.0,7.4424584573067215e-06,unknown
219837311,2,1,1,0.0,7.4424584573067215e-06,unknown
234017978,2,1,1,0.0,3.343260095862983e-06,unknown
230530258,3,1,2,0.0,4.428629072071482e-06,unknown
3416106,4,1,3,6.870592392291195e-08,3.7195534343632654e-05,unknown
74325541,4,1,3,3.9260527955949686e-08,2.761729283889691e-06,unknown
232010758,3,1,2,0.0,2.4268593521968864e-06,unknown
4988292,2,1,1,0.0,2.913841918643854e-06,unknown
230411274,2,0,2,0.0,1.7877641509957557e-06,2
232670457,3,1,2,0.0,3.213583040635899e-06,unknown
232673585,3,1,2,0.0,3.213583040635899e-06,unknown
230537141,3,1,2,0.0,5.935543764689101e-06,2
230530176,3,1,2,0.0,2.5655121234293693e-06,unknown
232067342,3,1,2,0.0,2.836854367481494e-06,unknown
230345439,1,0,1,0.0,1.7877641509957557e-06,2
29115493,3,2,1,0.0,1.159023807100007e-05,unknown
14713336,1,0,1,0.0,1.7877641509957557e-06,2
230336239,2,0,2,0.0,1.7877641509957557e-06,unknown
232019233,2,1,1,0.0,2.5655121234293693e-06,unknown
230530819,3,1,2,0.0,3.590311713790304e-06,unknown
230455738,3,1,2,0.0,3.213583040635899e-06,unknown
232639903,1,0,1,0.0,1.7877641509957557e-06,unknown
232921306,2,1,1,0.0,5.392859276584852e-06,unknown
76867053,2,1,1,0.0,5.935543764689101e-06,unknown
230544483,2,1,1,0.0,7.4424584573067215e-06,unknown
87823727,1,1,0,0.0,7.4424584573067215e-06,unknown
230452736,2,0,2,0.0,1.7877641509957557e-06,unknown
45936391,2,1,1,0.0,2.5655121234293693e-06,unknown
232000938,3,1,2,0.0,3.343260095862983e-06,unknown
232000936,2,1,1,0.0,3.108196611533618e-06,unknown
232895310,3,1,2,0.0,4.639401930276042e-06,unknown
230331387,2,0,2,0.0,1.7877641509957557e-06,2
231993291,13,11,2,0.0,1.617563010262427e-05,2
230472718,2,0,2,0.0,1.7877641509957557e-06,unknown
27533958,3,3,0,0.0,6.8429687923498e-06,unknown
230522939,3,2,1,2.9445395966962265e-08,3.51060413794961e-05,unknown
166888820,3,2,1,1.9630263977974843e-08,1.700758383488334e-05,unknown
230548582,2,1,1,0.0,4.639401930276042e-06,unknown
230548586,2,1,1,0.0,5.935543764689101e-06,unknown
3908453,2,0,2,0.0,1.7877641509957557e-06,unknown
232440020,3,2,1,0.0,6.33656306396831e-06,2
232440017,3,2,1,0.0,7.99180018709015e-06,2
230409254,3,1,2,0.0,3.343260095862983e-06,unknown
76865205,2,1,1,0.0,3.108196611533618e-06,unknown
234469371,2,1,1,0.0,7.4424584573067215e-06,unknown
232431871,3,1,2,0.0,7.4424584573067215e-06,unknown
76865983,2,1,1,0.0,3.861653957842429e-06,unknown
3907701,2,1,1,0.0,5.392859276584852e-06,unknown
75604333,4,0,4,0.0,1.7877641509957557e-06,unknown
2912780,2,2,0,0.0,2.9543861096461764e-06,2
234442906,2,1,1,0.0,5.392859276584852e-06,unknown
13341989,2,1,1,0.0,5.935543764689101e-06,unknown
230465231,2,0,2,0.0,1.7877641509957557e-06,2
5530776,1,1,0,0.0,2.5655121234293693e-06,2
219821008,1,0,1,0.0,1.7877641509957557e-06,unknown
232039868,2,1,1,0.0,3.343260095862983e-06,unknown
230437116,2,0,2,0.0,1.7877641509957557e-06,unknown
230543170,1,1,0,0.0,2.5655121234293693e-06,unknown
232419988,3,1,2,0.0,7.4424584573067215e-06,unknown
230673838,1,1,0,0.0,4.615111304151239e-06,unknown
230530317,3,1,2,0.0,2.836854367481494e-06,unknown
230923479,2,1,1,0.0,3.213583040635899e-06,unknown
230642649,2,1,1,1.4722697983481132e-08,4.615111304151239e-06,unknown
231827038,2,1,1,9.815131988987422e-09,5.392859276584852e-06,unknown
232897813,2,1,1,0.0,7.4424584573067215e-06,unknown
232431861,2,1,1,0.0,7.4424584573067215e-06,unknown
232431916,3,1,2,0.0,3.590311713790304e-06,unknown
231367273,2,1,1,0.0,3.213583040635899e-06,unknown
232018604,2,0,2,0.0,1.7877641509957557e-06,unknown
232431852,3,1,2,0.0,7.4424584573067215e-06,unknown
75604019,3,1,2,0.0,3.108196611533618e-06,unknown
232067357,3,1,2,0.0,3.590311713790304e-06,unknown
230645829,2,1,1,0.0,2.5655121234293693e-06,unknown
230649107,2,1,1,0.0,3.885944583967232e-06,2
3891191,2,0,2,0.0,1.7877641509957557e-06,2
3851887,2,1,1,0.0,2.5655121234293693e-06,2
202251566,3,2,1,0.0,4.121008068296597e-06,unknown
102053373,3,2,1,0.0,6.526809505042957e-06,unknown
232347599,1,0,1,0.0,1.7877641509957557e-06,unknown
232069314,3,2,1,0.0,4.89875604073021e-06,unknown
232038134,3,2,1,0.0,1.0513870433416053e-05,unknown
232061952,3,2,1,0.0,1.309715276361769e-05,unknown
230531160,3,1,2,0.0,4.615111304151239e-06,unknown
230548931,2,1,1,0.0,7.4424584573067215e-06,unknown
230548930,2,1,1,0.0,7.4424584573067215e-06,unknown
226890719,1,0,1,0.0,1.7877641509957557e-06,2
230540196,8,7,1,0.0,1.2145539410560055e-05,2
232949441,3,1,2,0.0,5.942800635422736e-06,unknown
10818605,6,0,6,0.0,1.7877641509957557e-06,unknown
230465660,6,5,1,0.0,6.967210169348475e-06,2
232349072,2,1,1,0.0,3.343260095862983e-06,2
20299716,2,2,0,0.0,8.365635827560265e-06,2
214488573,1,0,1,0.0,1.7877641509957557e-06,2
230543312,2,1,1,0.0,3.861653957842429e-06,unknown
87823631,2,1,1,0.0,5.392859276584852e-06,unknown
230659451,3,1,2,0.0,2.5655121234293693e-06,unknown
84064852,2,1,1,0.0,5.935543764689101e-06,unknown
232022782,3,1,2,0.0,7.4424584573067215e-06,unknown
1050220,4,0,4,0.0,1.7877641509957557e-06,unknown
230686565,3,3,0,0.0,4.257185185738414e-06,2
86353799,1,0,1,0.0,1.7877641509957557e-06,2
232472561,4,2,2,0.0,6.526809505042957e-06,2
232673957,3,1,2,0.0,3.213583040635899e-06,unknown
232673961,3,1,2,0.0,3.213583040635899e-06,unknown
3114489,2,1,1,0.0,2.0099778574053593e-06,2
107227719,1,1,0,0.0,3.498312806749911e-06,2
232002739,3,1,2,0.0,2.5655121234293693e-06,2
230439786,1,0,1,0.0,1.7877641509957557e-06,unknown
232907894,4,2,2,0.0,6.170607249018467e-06,2
230530242,3,1,2,0.0,3.610501509072825e-06,unknown
64231211,3,2,1,0.0,1.363983725172194e-05,unknown
70107574,3,2,1,0.0,1.6653666636957182e-05,unknown
36340051,2,1,1,0.0,5.392859276584852e-06,unknown
232037090,3,1,2,0.0,5.935543764689101e-06,2
232343709,3,1,2,0.0,2.5655121234293693e-06,unknown
230444459,3,1,2,0.0,3.6236643976905297e-06,2
232377087,10,7,3,0.0,1.557652587661601e-05,unknown
230451739,3,1,2,0.0,4.428629072071482e-06,2
230451730,16,15,1,4.907565994493711e-09,3.411928953518655e-05,2
13285375,2,1,1,0.0,7.4424584573067215e-06,2
230901179,2,1,1,0.0,7.4424584573067215e-06,unknown
230528715,3,1,2,0.0,7.4424584573067215e-06,unknown
36411963,2,1,1,0.0,3.885944583967232e-06,unknown
232383257,1,1,0,0.0,5.935543764689101e-06,unknown
230457906,4,3,1,0.0,6.761872989372322e-06,unknown
230649780,3,2,1,0.0,1.0662286626209458e-05,unknown
232064265,3,1,2,0.0,6.12202599676886e-06,unknown
230457905,2,1,1,0.0,3.590311713790304e-06,unknown
75600731,3,1,2,0.0,5.935543764689101e-06,unknown
75597414,2,1,1,0.0,4.615111304151239e-06,unknown
75604392,1,0,1,0.0,1.7877641509957557e-06,unknown
231263589,2,1,1,0.0,3.343260095862983e-06,unknown
230457093,1,0,1,0.0,1.7877641509957557e-06,2
230457090,6,4,2,1.9630263977974843e-08,7.479051575958372e-06,2
232068008,3,1,2,0.0,2.5655121234293693e-06,unknown
232068006,3,1,2,0.0,2.836854367481494e-06,unknown
233842379,2,2,0,0.0,1.849974819277335e-06,2
232457179,2,1,1,0.0,3.350516966596618e-06,2
232457182,1,1,0,0.0,4.4390937574368815e-06,unknown
230458430,2,1,1,0.0,3.343260095862983e-06,unknown
230458280,2,1,1,0.0,4.428629072071482e-06,unknown
232448785,4,2,2,0.0,6.1778641197521015e-06,2
232448783,2,2,0,0.0,5.69372448944448e-06,2
15478526,7,0,7,0.0,1.7877641509957557e-06,unknown
3863322,2,1,1,0.0,2.0099778574053593e-06,unknown
35558560,2,1,1,0.0,7.4424584573067215e-06,unknown
230531926,5,5,0,0.0,2.7233888529395105e-05,unknown
35864386,6,5,1,0.0,9.60152822900007e-06,unknown
88003736,5,4,1,0.0,2.34771660950972e-05,unknown
156330450,1,0,1,0.0,1.7877641509957557e-06,2
75601025,2,1,1,0.0,3.861653957842429e-06,unknown
230455579,3,1,2,0.0,5.392859276584852e-06,unknown
232440028,4,2,2,0.0,6.314888609184857e-06,2
231063238,2,1,1,0.0,4.615111304151239e-06,unknown
2836713,1,1,0,0.0,5.392859276584852e-06,unknown
3877118,2,1,1,0.0,2.836854367481494e-06,2
230400467,3,1,2,0.0,6.980869772179952e-06,unknown
234421612,3,1,2,0.0,3.213583040635899e-06,unknown
230397187,3,1,2,0.0,3.590311713790304e-06,unknown
230847087,2,1,1,0.0,2.5655121234293693e-06,unknown
230847009,2,1,1,0.0,3.885944583967232e-06,2
231994209,3,1,2,0.0,7.4424584573067215e-06,unknown
231994210,2,1,1,0.0,4.615111304151239e-06,unknown
230872133,2,2,0,0.0,3.3499173375421612e-06,2
230659440,3,1,2,0.0,2.3062627992848314e-06,unknown
51140228,3,2,1,0.0,3.705049754599149e-06,2
13289755,2,1,1,2.9445395966962265e-08,5.935543764689101e-06,unknown
27434286,2,1,1,2.4537829972468554e-08,7.4424584573067215e-06,unknown
232643045,3,1,2,0.0,2.5655121234293693e-06,unknown
232349125,3,1,2,0.0,2.836854367481494e-06,unknown
230454323,4,2,2,0.0,4.121008068296597e-06,unknown
230454330,4,2,2,0.0,4.292957950045419e-06,unknown
73119118,8,1,7,0.0,2.5655121234293693e-06,unknown
232031824,19,18,1,0.0,3.178962425080271e-05,2
34381791,8,1,7,0.0,2.0470134751402936e-06,unknown
37233985,2,1,1,0.0,3.213583040635899e-06,unknown
230424544,2,1,1,0.0,4.639401930276042e-06,unknown
232473204,3,3,0,0.0,7.656995524506172e-06,2
232068053,3,1,2,0.0,5.392859276584852e-06,unknown
230445153,3,1,2,0.0,3.861653957842429e-06,unknown
232374910,2,2,0,0.0,8.491548673792463e-06,unknown
75605340,2,1,1,0.0,3.108196611533618e-06,unknown
75604075,2,1,1,0.0,5.392859276584852e-06,unknown
230540580,1,0,1,0.0,1.7877641509957557e-06,unknown
230540579,4,2,2,0.0,2.9673214382411517e-05,unknown
232039890,1,0,1,0.0,1.7877641509957557e-06,2
232039888,4,2,2,0.0,5.803230187570625e-06,2
232441173,2,0,2,0.0,1.7877641509957557e-06,unknown
232023544,2,1,1,0.0,5.392859276584852e-06,unknown
232023929,1,1,0,0.0,5.935543764689101e-06,unknown
230453424,12,11,1,4.907565994493711e-09,1.5829849297273853e-05,2
34923889,2,1,1,0.0,1.7944213926749339e-06,unknown
179510554,1,0,1,0.0,1.7877641509957557e-06,unknown
232018768,3,1,2,0.0,3.343260095862983e-06,unknown
230411328,3,1,2,0.0,4.615111304151239e-06,2
13593219,2,1,1,0.0,3.213583040635899e-06,unknown
232431912,5,4,1,4.907565994493711e-09,1.5219623822713971e-05,unknown
232047414,3,1,2,0.0,2.836854367481494e-06,2
232047419,1,1,0,0.0,3.213583040635899e-06,2
230437681,3,2,1,0.0,1.4369003971905947e-05,unknown
118545988,3,2,1,0.0,1.4579776830110508e-05,unknown
89609627,3,3,0,0.0,4.517488529305263e-05,unknown
230339477,2,0,2,0.0,1.7877641509957557e-06,2
232039381,4,2,2,0.0,3.885944583967232e-06,2
63414613,2,1,1,0.0,3.108196611533618e-06,unknown
3420529,2,1,1,0.0,5.392859276584852e-06,unknown
2718195,2,1,1,0.0,1.7944213926749339e-06,2
2865010,5,4,1,0.0,6.4826798394775225e-06,2
203465969,7,1,6,0.0,2.0099778574053593e-06,unknown
232956033,2,1,1,0.0,2.072855593621448e-06,unknown
230351401,2,0,2,0.0,1.7877641509957557e-06,unknown
27405707,40,40,0,0.0,9.120117289759468e-05,unknown
60492027,9,8,1,0.0,1.9206129944936598e-05,2
230468058,1,0,1,0.0,1.7877641509957557e-06,unknown
3882798,13,12,1,0.0,2.053293025052719e-05,2
15012778,2,1,1,0.0,7.4424584573067215e-06,unknown
232893748,2,1,1,0.0,7.4424584573067215e-06,unknown
232002810,2,0,2,0.0,1.7877641509957557e-06,2
230457868,30,28,2,0.0,4.252336759666928e-05,unknown
232012741,3,1,2,0.0,5.935543764689101e-06,unknown
79821391,2,1,1,0.0,4.615111304151239e-06,unknown
232348835,4,2,2,0.0,4.262673257121638e-06,unknown
232383244,1,1,0,0.0,3.861653957842429e-06,unknown
232403116,2,1,1,0.0,4.615111304151239e-06,unknown
230575475,1,1,0,0.0,5.392859276584852e-06,unknown
230473314,2,0,2,0.0,1.7877641509957557e-06,2
230523246,2,2,0,0.0,2.5721693651085475e-06,2
231996526,1,0,1,0.0,1.7877641509957557e-06,unknown
230529178,4,2,2,0.0,5.145807658657532e-06,2
230458101,2,0,2,0.0,1.7877641509957557e-06,unknown
230969919,2,1,1,0.0,2.5655121234293693e-06,2
230348386,2,0,2,0.0,1.7877641509957557e-06,unknown
232582209,2,1,1,0.0,2.5655121234293693e-06,unknown
230457870,7,5,2,0.0,6.979407875565691e-06,2
230473575,1,0,1,0.0,1.7877641509957557e-06,unknown
3891764,2,1,1,0.0,3.343260095862983e-06,unknown
166890898,3,2,1,9.815131988987422e-08,1.104755358289582e-05,unknown
232679753,2,1,1,0.0,2.836854367481494e-06,2
231573972,8,7,1,0.0,1.2416881654612179e-05,2
230645767,2,0,2,0.0,1.7877641509957557e-06,unknown
93274562,2,1,1,0.0,7.4424584573067215e-06,unknown
232959353,2,1,1,0.0,7.4424584573067215e-06,2
230579331,3,2,1,0.0,8.99795440217395e-06,2
232406370,3,1,2,0.0,3.861653957842429e-06,unknown
232406279,2,1,1,0.0,3.590311713790304e-06,unknown
231995683,1,0,1,0.0,1.7877641509957557e-06,2
230473477,20,19,1,0.0,3.134218710347308e-05,2
206225929,2,1,1,0.0,4.132996201894554e-06,2
11340045,2,2,0,0.0,8.49154867379246e-06,2
230453435,2,1,1,0.0,2.5655121234293693e-06,unknown
232450629,2,1,1,4.907565994493711e-09,7.4424584573067215e-06,unknown
232450627,1,1,0,0.0,7.4424584573067215e-06,unknown
232051527,2,0,2,0.0,1.7877641509957557e-06,2
231166088,2,1,1,0.0,2.5655121234293693e-06,unknown
232431881,3,1,2,0.0,7.4424584573067215e-06,unknown
232470496,2,1,1,0.0,4.615111304151239e-06,unknown
230457037,1,0,1,0.0,1.7877641509957557e-06,2
232472560,3,2,1,0.0,4.121008068296597e-06,unknown
74129181,2,1,1,0.0,3.590311713790304e-06,unknown
232393752,3,1,2,0.0,4.639401930276042e-06,unknown
230530241,2,0,2,0.0,1.7877641509957557e-06,unknown
230670900,1,1,0,0.0,1.7944213926749339e-06,unknown
230438474,4,2,2,0.0,3.343260095862983e-06,2
230438471,4,2,2,0.0,5.182086418380291e-06,2
230409256,2,1,1,0.0,3.343260095862983e-06,unknown
230409255,2,1,1,0.0,4.428629072071482e-06,unknown
230576390,1,0,1,0.0,1.7877641509957557e-06,unknown
75600719,2,1,1,0.0,3.343260095862983e-06,unknown
231994045,3,1,2,0.0,2.5655121234293693e-06,2
230645817,3,1,2,0.0,2.836854367481494e-06,unknown
230468042,3,1,2,0.0,2.5655121234293693e-06,2
230468036,6,4,2,0.0,1.2181503811353926e-05,2
230427094,4,2,2,0.0,4.121008068296597e-06,unknown
230468693,7,6,1,0.0,1.118089006080816e-05,2
230459688,8,4,4,0.0,3.4116872173660173e-06,unknown
232803366,1,1,0,0.0,2.578776228014282e-06,unknown
230350799,3,2,1,0.0,4.121008068296597e-06,unknown
230594674,3,2,1,0.0,5.112722282436387e-06,unknown
230595713,3,2,1,0.0,5.477719288557219e-06,unknown
37017453,3,2,1,0.0,9.516348264153396e-06,unknown
231995763,1,0,1,0.0,1.7877641509957557e-06,2
230596505,3,0,3,0.0,1.7877641509957557e-06,2
31188978,1,1,0,0.0,2.3062627992848314e-06,2
51261592,1,0,1,0.0,1.7877641509957557e-06,unknown
99506349,2,1,1,0.0,7.4424584573067215e-06,unknown
14648097,2,1,1,0.0,7.4424584573067215e-06,unknown
76866773,2,1,1,0.0,5.935543764689101e-06,unknown
33527989,2,1,1,0.0,7.4424584573067215e-06,unknown
230439799,3,2,1,0.0,1.2319404791184077e-05,unknown
230439794,4,2,2,0.0,1.255446827551344e-05,unknown
146601712,2,1,1,0.0,4.428629072071482e-06,unknown
230437684,3,1,2,0.0,7.4424584573067215e-06,unknown
232947878,1,0,1,0.0,1.7877641509957557e-06,1
232947876,2,2,0,0.0,4.769078985503126e-06,unknown
3234247,4,0,4,0.0,1.7877641509957557e-06,unknown
230454028,3,1,2,0.0,2.1766381372125623e-06,unknown
59397801,5,4,1,0.0,1.2537706067378417e-05,2
230530183,3,1,2,0.0,4.428629072071482e-06,unknown
12829345,2,1,1,0.0,2.5655121234293693e-06,unknown
232951102,4,3,1,0.0,1.0131904630632055e-05,unknown
232064968,2,1,1,0.0,3.590311713790304e-06,unknown
75597659,2,1,1,0.0,4.639401930276042e-06,unknown
234094979,2,1,1,0.0,7.4424584573067215e-06,unknown
100197784,2,1,1,0.0,7.4424584573067215e-06,unknown
230399797,2,1,1,0.0,3.213583040635899e-06,2
230399793,3,1,2,0.0,4.639401930276042e-06,unknown
232072340,3,1,2,0.0,3.343260095862983e-06,2
230405994,3,1,2,1.5213454582930502e-07,3.108196611533618e-06,2
76864777,3,1,2,0.0,4.639401930276042e-06,unknown
91411167,2,1,1,0.0,2.5655121234293693e-06,2
230546611,2,1,1,0.0,7.4424584573067215e-06,unknown
230546615,1,1,0,0.0,7.4424584573067215e-06,unknown
232457915,2,1,1,0.0,1.8433175775981564e-06,2
232457913,2,1,1,0.0,3.382023273584715e-06,2
232901095,1,0,1,0.0,1.7877641509957557e-06,2
57801713,3,3,0,0.0,8.835762796218996e-06,2
232431866,3,1,2,0.0,8.52782743351522e-06,unknown
232403829,3,1,2,0.0,6.12202599676886e-06,unknown
36991677,2,1,1,0.0,4.428629072071482e-06,unknown
232068048,2,1,1,0.0,2.836854367481494e-06,unknown
230455932,3,1,2,0.0,4.639401930276042e-06,unknown
232039861,3,2,1,0.0,5.206377044505095e-06,2
230468700,4,2,2,0.0,8.762890917844586e-06,2
3408976,1,0,1,0.0,1.7877641509957557e-06,2
232047756,3,1,2,0.0,3.343260095862983e-06,2
230547959,2,1,1,0.0,7.4424584573067215e-06,unknown
87823197,2,1,1,0.0,7.4424584573067215e-06,unknown
233599184,3,2,1,1.2268914986234278e-07,1.5981305093625848e-05,unknown
233599199,3,2,1,1.1778158386784906e-07,1.3178248566595168e-05,unknown
230392794,3,1,2,0.0,3.343260095862983e-06,unknown
232363570,9,7,2,0.0,9.200503335775445e-06,unknown
232423713,3,1,2,0.0,7.4424584573067215e-06,unknown
205393465,1,1,0,0.0,4.615111304151239e-06,unknown
232036612,3,1,2,0.0,3.343260095862983e-06,unknown
232380260,1,1,0,0.0,3.108196611533618e-06,unknown
230599182,3,2,1,0.0,4.89875604073021e-06,unknown
12456268,3,2,1,0.0,7.069493993147207e-06,unknown
232034707,3,1,2,0.0,3.343260095862983e-06,2
71724941,2,1,1,0.0,3.108196611533618e-06,2
233344558,3,2,1,1.1287401787335535e-07,1.2319404791184074e-05,unknown
230665248,2,1,1,0.0,7.4424584573067215e-06,2
232468570,6,4,2,0.0,1.3194315268116901e-05,unknown
230444788,3,1,2,0.0,3.6236643976905297e-06,2
75607141,1,0,1,0.0,1.7877641509957557e-06,unknown
232004525,2,1,1,3.9260527955949686e-08,3.343260095862983e-06,unknown
232065018,3,1,2,0.0,3.108196611533618e-06,unknown
230677203,2,2,0,0.0,7.3165456110745284e-06,unknown
2717498,18,18,0,0.0,8.662897839770347e-05,2
230391415,3,1,2,0.0,5.392859276584852e-06,unknown
78404120,2,1,1,0.0,3.861653957842429e-06,unknown
232908775,2,0,2,0.0,1.7877641509957557e-06,unknown
92571082,2,1,1,0.0,2.5655121234293693e-06,unknown
230575202,9,5,4,0.0,3.4176161291672243e-06,unknown
20664692,9,3,6,0.0,3.763798360370077e-06,unknown
230847017,2,1,1,0.0,2.5655121234293693e-06,unknown
230946668,2,1,1,0.0,3.885944583967232e-06,2
232068030,3,1,2,0.0,4.615111304151239e-06,unknown
75600862,1,1,0,0.0,3.590311713790304e-06,unknown
230590944,3,1,2,0.0,2.3062627992848314e-06,unknown
5157112,1,1,0,0.0,2.746406952797452e-06,unknown
2544322,2,1,1,0.0,5.392859276584852e-06,unknown
105601443,2,1,1,0.0,5.935543764689101e-06,unknown
230531547,3,2,1,0.0,1.0269805610462207e-05,unknown
230969607,3,1,2,0.0,5.392859276584852e-06,2
230968958,2,1,1,0.0,3.861653957842429e-06,2
230518043,3,1,2,0.0,4.615111304151239e-06,unknown
232406237,3,1,2,0.0,3.590311713790304e-06,unknown
230531178,2,1,1,0.0,3.343260095862983e-06,unknown
232941800,2,2,0,0.0,3.899858696380046e-06,2
232431870,3,1,2,0.0,7.4424584573067215e-06,unknown
232906716,4,2,2,0.0,7.448703064014891e-06,2
232448383,4,2,2,0.0,7.45131923535624e-06,2
71369016,2,1,1,0.0,5.157795792255489e-06,2
230649126,2,1,1,0.0,6.8997739692024725e-06,2
230349595,2,0,2,0.0,1.7877641509957557e-06,unknown
230596503,2,2,0,0.0,3.343260095862983e-06,unknown
230590626,1,0,1,0.0,1.7877641509957557e-06,unknown
232018284,3,1,2,0.0,3.343260095862983e-06,unknown
84863672,1,1,0,0.0,1.7944213926749339e-06,2
2819930,1,0,1,0.0,1.7877641509957557e-06,unknown
9763856,4,1,3,0.0,3.343260095862983e-06,unknown
219841227,1,0,1,0.0,1.7877641509957557e-06,unknown
232013258,2,1,1,0.0,3.343260095862983e-06,unknown
3402165,3,1,2,0.0,3.108196611533618e-06,2
232456339,3,2,1,0.0,5.182086418380291e-06,2
232034945,3,1,2,0.0,2.5655121234293693e-06,2
230438483,4,2,2,0.0,4.1572868280193565e-06,2
217239370,1,1,0,0.0,5.392859276584852e-06,2
232376719,3,2,1,0.0,4.663692556400846e-06,unknown
232902705,3,1,2,0.0,4.428629072071482e-06,unknown
14199066,3,2,1,0.0,1.2862089279288326e-05,unknown
232341802,3,1,2,0.0,2.836854367481494e-06,unknown
230459325,2,1,1,0.0,3.213583040635899e-06,unknown
87977367,2,1,1,0.0,3.350516966596618e-06,2
14187387,1,1,0,0.0,4.4390937574368815e-06,unknown
232345644,2,1,1,0.0,2.5655121234293693e-06,unknown
233747450,1,1,0,0.0,3.885944583967232e-06,unknown
232058910,2,1,1,0.0,2.0099778574053593e-06,2
232456882,2,1,1,0.0,3.498312806749911e-06,2
232470465,7,5,2,0.0,2.0979704558127217e-05,unknown
232431851,2,1,1,0.0,9.905065070905759e-06,unknown
232398773,3,1,2,0.0,3.590311713790304e-06,unknown
232903071,3,1,2,0.0,3.213583040635899e-06,unknown
230530295,4,1,3,0.0,3.343260095862983e-06,2
3157662,1,0,1,0.0,1.7877641509957557e-06,unknown
231133568,2,1,1,0.0,3.343260095862983e-06,2
230645830,2,0,2,0.0,1.7877641509957557e-06,2
231036638,2,1,1,0.0,2.5655121234293693e-06,2
195498536,1,0,1,0.0,1.7877641509957557e-06,2
231036727,2,1,1,0.0,1.7944213926749339e-06,2
230446342,2,1,1,0.0,1.7944213926749339e-06,2
230473481,4,3,1,0.0,6.4542519855974386e-06,2
230417492,3,1,2,0.0,5.392859276584852e-06,unknown
88669591,2,1,1,0.0,3.861653957842429e-06,unknown
230426815,3,1,2,2.9445395966962265e-08,7.4424584573067215e-06,unknown
14939186,3,2,1,9.815131988987422e-09,6.1778641197521015e-06,2
3881866,2,0,2,0.0,1.7877641509957557e-06,2
232458909,2,1,1,0.0,2.5655121234293693e-06,2
230446331,2,1,1,0.0,1.7944213926749339e-06,2
230338249,2,0,2,0.0,1.7877641509957557e-06,2
230436750,3,1,2,0.0,2.5655121234293693e-06,2
3378829,2,1,1,0.0,2.5655121234293693e-06,2
230442067,25,24,1,1.5704211182379874e-07,3.457359890356239e-05,2
88008479,1,0,1,0.0,1.7877641509957557e-06,unknown
